#pacId	locusName	transcriptName	peptideName	Pfam	Panther	ec	KOG	KO	GO	Best-hit-arabi-name	Best-hit-arabi-defline	Best-hit-clamy-name	Best-hit-clamy-defline	Best-hit-rice-name	Best-hit-rice-defline
PAC:50640963	Ceric.1Z000100	Ceric.1Z000100.1	Ceric.1Z000100.1.p												
PAC:50628113	Ceric.1Z003500	Ceric.1Z003500.1	Ceric.1Z003500.1.p	PF00646 PF01167	PTHR16517 PTHR16517:SF41		KOG2502		GO:0005515	AT2G47900	tubby like protein 3			LOC_Os05g36190	OsFBT7 - F-box and tubby domain containing protein, expressed
PAC:50628114	Ceric.1Z003500	Ceric.1Z003500.2	Ceric.1Z003500.2.p	PF00646 PF01167	PTHR16517 PTHR16517:SF41		KOG2502		GO:0005515	AT2G47900	tubby like protein 3			LOC_Os05g36190	OsFBT7 - F-box and tubby domain containing protein, expressed
PAC:50628115	Ceric.1Z003500	Ceric.1Z003500.3	Ceric.1Z003500.3.p	PF00646 PF01167	PTHR16517 PTHR16517:SF41		KOG2502		GO:0005515	AT2G47900	tubby like protein 3			LOC_Os05g36190	OsFBT7 - F-box and tubby domain containing protein, expressed
PAC:50628129	Ceric.1Z003600	Ceric.1Z003600.1	Ceric.1Z003600.1.p	PF13041	PTHR24015 PTHR24015:SF539										
PAC:50628130	Ceric.1Z003700	Ceric.1Z003700.1	Ceric.1Z003700.1.p												
PAC:50628131	Ceric.1Z003700	Ceric.1Z003700.2	Ceric.1Z003700.2.p												
PAC:50628151	Ceric.1Z003800	Ceric.1Z003800.1	Ceric.1Z003800.1.p	PF07002	PTHR10857 PTHR10857:SF11										
PAC:50628152	Ceric.1Z003900	Ceric.1Z003900.1	Ceric.1Z003900.1.p	PF07002	PTHR10857 PTHR10857:SF11										
PAC:50628157	Ceric.1Z003900	Ceric.1Z003900.2	Ceric.1Z003900.2.p	PF07002	PTHR10857 PTHR10857:SF11										
PAC:50628158	Ceric.1Z003900	Ceric.1Z003900.3	Ceric.1Z003900.3.p	PF07002	PTHR10857 PTHR10857:SF11										
PAC:50628153	Ceric.1Z003900	Ceric.1Z003900.4	Ceric.1Z003900.4.p	PF07002	PTHR10857 PTHR10857:SF11										
PAC:50628156	Ceric.1Z003900	Ceric.1Z003900.5	Ceric.1Z003900.5.p	PF07002	PTHR10857 PTHR10857:SF11										
PAC:50628155	Ceric.1Z003900	Ceric.1Z003900.6	Ceric.1Z003900.6.p	PF07002	PTHR10857 PTHR10857:SF11										
PAC:50628154	Ceric.1Z003900	Ceric.1Z003900.7	Ceric.1Z003900.7.p	PF07002	PTHR10857 PTHR10857:SF11										
PAC:50628117	Ceric.1Z004000	Ceric.1Z004000.1	Ceric.1Z004000.1.p	PF01535 PF13041 PF13812	PTHR24015					AT1G76280	Tetratricopeptide repeat (TPR)-like superfamily protein			LOC_Os09g29790	PPR repeat domain containing protein, putative, expressed
PAC:50628120	Ceric.1Z004000	Ceric.1Z004000.2	Ceric.1Z004000.2.p	PF01535 PF13041 PF13812	PTHR24015					AT1G76280	Tetratricopeptide repeat (TPR)-like superfamily protein			LOC_Os09g29790	PPR repeat domain containing protein, putative, expressed
PAC:50628118	Ceric.1Z004000	Ceric.1Z004000.3	Ceric.1Z004000.3.p	PF01535 PF13041 PF13812	PTHR24015					AT1G76280	Tetratricopeptide repeat (TPR)-like superfamily protein			LOC_Os09g29790	PPR repeat domain containing protein, putative, expressed
PAC:50628123	Ceric.1Z004000	Ceric.1Z004000.4	Ceric.1Z004000.4.p	PF01535 PF13041 PF13812	PTHR24015					AT1G76280	Tetratricopeptide repeat (TPR)-like superfamily protein			LOC_Os09g29790	PPR repeat domain containing protein, putative, expressed
PAC:50628121	Ceric.1Z004000	Ceric.1Z004000.5	Ceric.1Z004000.5.p	PF01535 PF13041 PF13812	PTHR24015					AT1G76280	Tetratricopeptide repeat (TPR)-like superfamily protein			LOC_Os09g29790	PPR repeat domain containing protein, putative, expressed
PAC:50628124	Ceric.1Z004000	Ceric.1Z004000.6	Ceric.1Z004000.6.p	PF01535 PF13041 PF13812	PTHR24015					AT1G76280	Tetratricopeptide repeat (TPR)-like superfamily protein			LOC_Os09g29790	PPR repeat domain containing protein, putative, expressed
PAC:50628119	Ceric.1Z004000	Ceric.1Z004000.7	Ceric.1Z004000.7.p	PF01535 PF13041 PF13812	PTHR24015					AT1G76280	Tetratricopeptide repeat (TPR)-like superfamily protein			LOC_Os09g29790	PPR repeat domain containing protein, putative, expressed
PAC:50628122	Ceric.1Z004000	Ceric.1Z004000.8	Ceric.1Z004000.8.p	PF01535 PF13041 PF13812	PTHR24015					AT1G76280	Tetratricopeptide repeat (TPR)-like superfamily protein			LOC_Os09g29790	PPR repeat domain containing protein, putative, expressed
PAC:50628125	Ceric.1Z004000	Ceric.1Z004000.9	Ceric.1Z004000.9.p	PF13041 PF13812	PTHR24015			K17710		AT1G76280	Tetratricopeptide repeat (TPR)-like superfamily protein			LOC_Os09g29790	PPR repeat domain containing protein, putative, expressed
PAC:50628126	Ceric.1Z004000	Ceric.1Z004000.10	Ceric.1Z004000.10.p	PF12854 PF13041 PF13812	PTHR24015					AT1G76280	Tetratricopeptide repeat (TPR)-like superfamily protein			LOC_Os09g29790	PPR repeat domain containing protein, putative, expressed
PAC:50628127	Ceric.1Z004000	Ceric.1Z004000.11	Ceric.1Z004000.11.p	PF12854 PF13041 PF13812	PTHR24015					AT1G76280	Tetratricopeptide repeat (TPR)-like superfamily protein			LOC_Os09g29790	PPR repeat domain containing protein, putative, expressed
PAC:50617082	Ceric.1Z004100	Ceric.1Z004100.1	Ceric.1Z004100.1.p	PF00485	PTHR10285 PTHR10285:SF53	EC:2.7.1.48	KOG4203		GO:0005524 GO:0008152 GO:0016301	AT2G01460	P-loop containing nucleoside triphosphate hydrolases superfamily protein			LOC_Os04g21110	phosphoribulokinase/Uridine kinase family protein, expressed
PAC:50617084	Ceric.1Z004100	Ceric.1Z004100.2	Ceric.1Z004100.2.p	PF00485	PTHR10285 PTHR10285:SF53	EC:2.7.1.48	KOG4203		GO:0005524 GO:0008152 GO:0016301	AT2G01460	P-loop containing nucleoside triphosphate hydrolases superfamily protein			LOC_Os04g21110	phosphoribulokinase/Uridine kinase family protein, expressed
PAC:50617088	Ceric.1Z004100	Ceric.1Z004100.3	Ceric.1Z004100.3.p	PF00485	PTHR10285 PTHR10285:SF53	EC:2.7.1.48	KOG4203		GO:0005524 GO:0008152 GO:0016301	AT2G01460	P-loop containing nucleoside triphosphate hydrolases superfamily protein			LOC_Os04g21110	phosphoribulokinase/Uridine kinase family protein, expressed
PAC:50617083	Ceric.1Z004100	Ceric.1Z004100.4	Ceric.1Z004100.4.p	PF00485	PTHR10285 PTHR10285:SF53	EC:2.7.1.48	KOG4203		GO:0005524 GO:0008152 GO:0016301	AT2G01460	P-loop containing nucleoside triphosphate hydrolases superfamily protein			LOC_Os04g21110	phosphoribulokinase/Uridine kinase family protein, expressed
PAC:50617085	Ceric.1Z004100	Ceric.1Z004100.5	Ceric.1Z004100.5.p	PF00485	PTHR10285 PTHR10285:SF53	EC:2.7.1.48	KOG4203		GO:0005524 GO:0008152 GO:0016301	AT2G01460	P-loop containing nucleoside triphosphate hydrolases superfamily protein			LOC_Os04g21110	phosphoribulokinase/Uridine kinase family protein, expressed
PAC:50617086	Ceric.1Z004100	Ceric.1Z004100.6	Ceric.1Z004100.6.p	PF00485	PTHR10285 PTHR10285:SF53	EC:2.7.1.48	KOG4203		GO:0005524 GO:0008152 GO:0016301	AT2G01460	P-loop containing nucleoside triphosphate hydrolases superfamily protein			LOC_Os04g21110	phosphoribulokinase/Uridine kinase family protein, expressed
PAC:50617087	Ceric.1Z004100	Ceric.1Z004100.7	Ceric.1Z004100.7.p	PF00485	PTHR10285 PTHR10285:SF53	EC:2.7.1.48	KOG4203		GO:0005524 GO:0008152 GO:0016301	AT2G01460	P-loop containing nucleoside triphosphate hydrolases superfamily protein			LOC_Os04g21110	phosphoribulokinase/Uridine kinase family protein, expressed
PAC:50617089	Ceric.1Z004100	Ceric.1Z004100.8	Ceric.1Z004100.8.p	PF00485	PTHR10285 PTHR10285:SF53	EC:2.7.1.48	KOG4203		GO:0005524 GO:0008152 GO:0016301	AT2G01460	P-loop containing nucleoside triphosphate hydrolases superfamily protein			LOC_Os04g21110	phosphoribulokinase/Uridine kinase family protein, expressed
PAC:50617095	Ceric.1Z004200	Ceric.1Z004200.1	Ceric.1Z004200.1.p	PF12937	PTHR10706 PTHR10706:SF127				GO:0005515	AT3G61590	Galactose oxidase/kelch repeat superfamily protein			LOC_Os01g47050	OsFBK1 - F-box domain and kelch repeat containing protein, expressed
PAC:50617096	Ceric.1Z004300	Ceric.1Z004300.1	Ceric.1Z004300.1.p	PF00347	PTHR11655 PTHR11655:SF18		KOG3255	K02940	GO:0003735 GO:0005840 GO:0006412 GO:0019843	AT4G10450	Ribosomal protein L6 family	Cre12.g494050	Cytosolic 80S ribosomal protein L9	LOC_Os09g31180	ribosomal protein L6, putative, expressed
PAC:50617091	Ceric.1Z004400	Ceric.1Z004400.1	Ceric.1Z004400.1.p	PF08766	PTHR13468 PTHR13468:SF1			K17046							
PAC:50617092	Ceric.1Z004400	Ceric.1Z004400.2	Ceric.1Z004400.2.p	PF08766	PTHR13468 PTHR13468:SF1			K17046							
PAC:50617094	Ceric.1Z004400	Ceric.1Z004400.3	Ceric.1Z004400.3.p		PTHR13468 PTHR13468:SF1			K17046							
PAC:50617093	Ceric.1Z004400	Ceric.1Z004400.4	Ceric.1Z004400.4.p		PTHR13468 PTHR13468:SF1			K17046							
PAC:50617097	Ceric.1Z004500	Ceric.1Z004500.1	Ceric.1Z004500.1.p		PTHR31096 PTHR31096:SF14				GO:0008152 GO:0016597	AT5G04740	ACT domain-containing protein	Cre01.g061077	predicted protein	LOC_Os12g05650	ACT domain containing protein, expressed
PAC:50617098	Ceric.1Z004500	Ceric.1Z004500.2	Ceric.1Z004500.2.p		PTHR31096 PTHR31096:SF14				GO:0008152 GO:0016597	AT5G04740	ACT domain-containing protein	Cre01.g061077	predicted protein	LOC_Os12g05650	ACT domain containing protein, expressed
PAC:50617099	Ceric.1Z004500	Ceric.1Z004500.3	Ceric.1Z004500.3.p		PTHR31096 PTHR31096:SF14				GO:0008152 GO:0016597	AT5G04740	ACT domain-containing protein	Cre01.g061077	predicted protein	LOC_Os12g05650	ACT domain containing protein, expressed
PAC:50617090	Ceric.1Z004600	Ceric.1Z004600.1	Ceric.1Z004600.1.p	PF00240 PF03031	PTHR32054 PTHR32054:SF0	EC:3.1.3.16	KOG0001	K17618	GO:0004721 GO:0005515 GO:0005634	AT4G06599	ubiquitin family protein	Cre04.g228900	Phosphoprotein phosphatase	LOC_Os01g65450	ubiquitin-like domain-containing CTD phosphatase 1, putative, expressed
PAC:50617100	Ceric.1Z004700	Ceric.1Z004700.1	Ceric.1Z004700.1.p	PF04937	PTHR32166							Cre16.g650850	(1 of 2) KOG1121 - Tam3-transposase (Ac family)		
PAC:50567715	Ceric.1Z004800	Ceric.1Z004800.1	Ceric.1Z004800.1.p												
PAC:50567716	Ceric.1Z004900	Ceric.1Z004900.1	Ceric.1Z004900.1.p	PF00069	PTHR24349 PTHR24349:SF90	EC:2.7.11.1	KOG0032		GO:0004672 GO:0004713 GO:0005524 GO:0006468						
PAC:50567722	Ceric.1Z004900	Ceric.1Z004900.2	Ceric.1Z004900.2.p	PF06293	PTHR24349 PTHR24349:SF90	EC:2.7.11.1	KOG0032		GO:0004672 GO:0004713 GO:0005524 GO:0006468 GO:0016020 GO:0016773						
PAC:50567719	Ceric.1Z004900	Ceric.1Z004900.3	Ceric.1Z004900.3.p	PF06293	PTHR24349 PTHR24349:SF90	EC:2.7.11.1	KOG0032	K00924	GO:0004672 GO:0004713 GO:0005524 GO:0006468 GO:0016020 GO:0016773						
PAC:50567721	Ceric.1Z004900	Ceric.1Z004900.4	Ceric.1Z004900.4.p	PF06293	PTHR24349 PTHR24349:SF90	EC:2.7.11.1	KOG0032		GO:0004672 GO:0004713 GO:0005524 GO:0006468 GO:0016020 GO:0016773						
PAC:50567717	Ceric.1Z004900	Ceric.1Z004900.5	Ceric.1Z004900.5.p	PF06293	PTHR24349 PTHR24349:SF90	EC:2.7.11.1	KOG0032	K00924	GO:0004672 GO:0004713 GO:0005524 GO:0006468 GO:0016020 GO:0016773						
PAC:50567718	Ceric.1Z004900	Ceric.1Z004900.6	Ceric.1Z004900.6.p	PF06293	PTHR24349 PTHR24349:SF90	EC:2.7.11.1	KOG0032	K00924	GO:0004672 GO:0004713 GO:0005524 GO:0006468 GO:0016020 GO:0016773						
PAC:50567720	Ceric.1Z004900	Ceric.1Z004900.7	Ceric.1Z004900.7.p	PF06293	PTHR24349 PTHR24349:SF90	EC:2.7.11.1	KOG0032	K00924	GO:0004672 GO:0004713 GO:0005524 GO:0006468 GO:0016020 GO:0016773						
PAC:50567723	Ceric.1Z005000	Ceric.1Z005000.1	Ceric.1Z005000.1.p												
PAC:50567700	Ceric.1Z005100	Ceric.1Z005100.1	Ceric.1Z005100.1.p	PF01535 PF13041	PTHR24015									LOC_Os10g40920	pentatricopeptide, putative, expressed
PAC:50567702	Ceric.1Z005100	Ceric.1Z005100.2	Ceric.1Z005100.2.p	PF01535 PF13041	PTHR24015									LOC_Os10g40920	pentatricopeptide, putative, expressed
PAC:50567701	Ceric.1Z005100	Ceric.1Z005100.3	Ceric.1Z005100.3.p	PF01535 PF13041	PTHR24015									LOC_Os10g40920	pentatricopeptide, putative, expressed
PAC:50567703	Ceric.1Z005100	Ceric.1Z005100.4	Ceric.1Z005100.4.p	PF01535 PF13041	PTHR24015									LOC_Os10g40920	pentatricopeptide, putative, expressed
PAC:50567705	Ceric.1Z005100	Ceric.1Z005100.5	Ceric.1Z005100.5.p	PF01535 PF13041	PTHR24015									LOC_Os10g40920	pentatricopeptide, putative, expressed
PAC:50567706	Ceric.1Z005100	Ceric.1Z005100.6	Ceric.1Z005100.6.p	PF01535 PF13041	PTHR24015									LOC_Os10g40920	pentatricopeptide, putative, expressed
PAC:50567704	Ceric.1Z005100	Ceric.1Z005100.7	Ceric.1Z005100.7.p	PF01535 PF13041	PTHR24015									LOC_Os10g40920	pentatricopeptide, putative, expressed
PAC:50567707	Ceric.1Z005100	Ceric.1Z005100.8	Ceric.1Z005100.8.p	PF01535 PF13041	PTHR24015									LOC_Os10g40920	pentatricopeptide, putative, expressed
PAC:50567708	Ceric.1Z005100	Ceric.1Z005100.9	Ceric.1Z005100.9.p	PF01535 PF13041	PTHR24015									LOC_Os10g40920	pentatricopeptide, putative, expressed
PAC:50567709	Ceric.1Z005100	Ceric.1Z005100.10	Ceric.1Z005100.10.p	PF01535 PF13041	PTHR24015									LOC_Os10g40920	pentatricopeptide, putative, expressed
PAC:50567711	Ceric.1Z005100	Ceric.1Z005100.11	Ceric.1Z005100.11.p	PF01535 PF13041	PTHR24015									LOC_Os10g40920	pentatricopeptide, putative, expressed
PAC:50567710	Ceric.1Z005100	Ceric.1Z005100.12	Ceric.1Z005100.12.p	PF01535 PF13041	PTHR24015									LOC_Os10g40920	pentatricopeptide, putative, expressed
PAC:50567713	Ceric.1Z005100	Ceric.1Z005100.13	Ceric.1Z005100.13.p	PF01535 PF13041	PTHR24015									LOC_Os10g40920	pentatricopeptide, putative, expressed
PAC:50567712	Ceric.1Z005100	Ceric.1Z005100.14	Ceric.1Z005100.14.p	PF01535 PF13041	PTHR24015									LOC_Os10g40920	pentatricopeptide, putative, expressed
PAC:50567714	Ceric.1Z005100	Ceric.1Z005100.15	Ceric.1Z005100.15.p	PF01535 PF13041	PTHR24015									LOC_Os10g40920	pentatricopeptide, putative, expressed
PAC:50618942	Ceric.1Z005200	Ceric.1Z005200.1	Ceric.1Z005200.1.p	PF00931 PF01582	PTHR11017 PTHR11017:SF163		KOG4658		GO:0005515 GO:0007165 GO:0043531	AT5G36930	Disease resistance protein (TIR-NBS-LRR class) family			LOC_Os12g10710	NB-ARC domain containing protein, expressed
PAC:50618953	Ceric.1Z005200	Ceric.1Z005200.2	Ceric.1Z005200.2.p	PF00931 PF01582	PTHR11017 PTHR11017:SF163				GO:0005515 GO:0007165 GO:0043531	AT5G36930	Disease resistance protein (TIR-NBS-LRR class) family			LOC_Os12g10710	NB-ARC domain containing protein, expressed
PAC:50618950	Ceric.1Z005200	Ceric.1Z005200.3	Ceric.1Z005200.3.p	PF00931 PF01582	PTHR11017 PTHR11017:SF163				GO:0005515 GO:0007165 GO:0043531	AT5G36930	Disease resistance protein (TIR-NBS-LRR class) family			LOC_Os12g10710	NB-ARC domain containing protein, expressed
PAC:50618945	Ceric.1Z005200	Ceric.1Z005200.4	Ceric.1Z005200.4.p	PF00931 PF01582	PTHR11017 PTHR11017:SF163		KOG4658		GO:0005515 GO:0007165 GO:0043531	AT5G36930	Disease resistance protein (TIR-NBS-LRR class) family			LOC_Os12g10710	NB-ARC domain containing protein, expressed
PAC:50618944	Ceric.1Z005200	Ceric.1Z005200.5	Ceric.1Z005200.5.p	PF00931 PF01582	PTHR11017 PTHR11017:SF163		KOG4658		GO:0005515 GO:0007165 GO:0043531	AT5G36930	Disease resistance protein (TIR-NBS-LRR class) family			LOC_Os12g10710	NB-ARC domain containing protein, expressed
PAC:50618943	Ceric.1Z005200	Ceric.1Z005200.6	Ceric.1Z005200.6.p	PF00931 PF01582	PTHR11017 PTHR11017:SF163		KOG4658		GO:0005515 GO:0007165 GO:0043531	AT5G36930	Disease resistance protein (TIR-NBS-LRR class) family			LOC_Os12g10710	NB-ARC domain containing protein, expressed
PAC:50618949	Ceric.1Z005200	Ceric.1Z005200.7	Ceric.1Z005200.7.p	PF00931 PF01582	PTHR11017 PTHR11017:SF163		KOG4658		GO:0005515 GO:0007165 GO:0043531	AT5G36930	Disease resistance protein (TIR-NBS-LRR class) family			LOC_Os12g10710	NB-ARC domain containing protein, expressed
PAC:50618948	Ceric.1Z005200	Ceric.1Z005200.8	Ceric.1Z005200.8.p	PF00931 PF01582	PTHR11017 PTHR11017:SF163		KOG4658		GO:0005515 GO:0007165 GO:0043531	AT5G36930	Disease resistance protein (TIR-NBS-LRR class) family			LOC_Os12g10710	NB-ARC domain containing protein, expressed
PAC:50618947	Ceric.1Z005200	Ceric.1Z005200.9	Ceric.1Z005200.9.p	PF00931 PF01582	PTHR11017 PTHR11017:SF163		KOG4658		GO:0005515 GO:0007165 GO:0043531	AT5G36930	Disease resistance protein (TIR-NBS-LRR class) family			LOC_Os12g10710	NB-ARC domain containing protein, expressed
PAC:50618946	Ceric.1Z005200	Ceric.1Z005200.10	Ceric.1Z005200.10.p	PF00931 PF01582	PTHR11017 PTHR11017:SF163		KOG4658		GO:0005515 GO:0007165 GO:0043531	AT5G36930	Disease resistance protein (TIR-NBS-LRR class) family			LOC_Os12g10710	NB-ARC domain containing protein, expressed
PAC:50618955	Ceric.1Z005200	Ceric.1Z005200.11	Ceric.1Z005200.11.p	PF00931 PF01582	PTHR11017 PTHR11017:SF163				GO:0005515 GO:0007165 GO:0043531	AT5G36930	Disease resistance protein (TIR-NBS-LRR class) family			LOC_Os12g10710	NB-ARC domain containing protein, expressed
PAC:50618952	Ceric.1Z005200	Ceric.1Z005200.12	Ceric.1Z005200.12.p	PF00931 PF01582	PTHR11017 PTHR11017:SF163				GO:0005515 GO:0007165 GO:0043531	AT5G36930	Disease resistance protein (TIR-NBS-LRR class) family			LOC_Os12g10710	NB-ARC domain containing protein, expressed
PAC:50618954	Ceric.1Z005200	Ceric.1Z005200.13	Ceric.1Z005200.13.p	PF00931 PF01582	PTHR11017 PTHR11017:SF163				GO:0005515 GO:0007165 GO:0043531	AT5G36930	Disease resistance protein (TIR-NBS-LRR class) family			LOC_Os12g10710	NB-ARC domain containing protein, expressed
PAC:50618951	Ceric.1Z005200	Ceric.1Z005200.14	Ceric.1Z005200.14.p	PF00931 PF01582	PTHR11017 PTHR11017:SF163				GO:0005515 GO:0007165 GO:0043531	AT5G36930	Disease resistance protein (TIR-NBS-LRR class) family			LOC_Os12g10710	NB-ARC domain containing protein, expressed
PAC:50618956	Ceric.1Z005200	Ceric.1Z005200.15	Ceric.1Z005200.15.p	PF00931 PF01582	PTHR11017 PTHR11017:SF163				GO:0005515 GO:0007165 GO:0043531	AT5G36930	Disease resistance protein (TIR-NBS-LRR class) family			LOC_Os12g10710	NB-ARC domain containing protein, expressed
PAC:50618957	Ceric.1Z005200	Ceric.1Z005200.16	Ceric.1Z005200.16.p	PF00931 PF01582	PTHR11017 PTHR11017:SF163				GO:0005515 GO:0007165 GO:0043531	AT5G36930	Disease resistance protein (TIR-NBS-LRR class) family			LOC_Os12g10710	NB-ARC domain containing protein, expressed
PAC:50618941	Ceric.1Z005300	Ceric.1Z005300.1	Ceric.1Z005300.1.p												
PAC:50628408	Ceric.1Z005400	Ceric.1Z005400.1	Ceric.1Z005400.1.p	PF04724	PTHR12224 PTHR12224:SF1	EC:2.4.1.144		K00737	GO:0003830 GO:0006487 GO:0016020	AT3G27540	beta-1,4-N-acetylglucosaminyltransferase family protein			LOC_Os04g40150	glycosyl transferase family 17 protein, putative, expressed
PAC:50628409	Ceric.1Z005400	Ceric.1Z005400.2	Ceric.1Z005400.2.p	PF04724	PTHR12224 PTHR12224:SF1	EC:2.4.1.144			GO:0003830 GO:0006487 GO:0016020	AT3G27540	beta-1,4-N-acetylglucosaminyltransferase family protein			LOC_Os04g40150	glycosyl transferase family 17 protein, putative, expressed
PAC:50628410	Ceric.1Z005500	Ceric.1Z005500.1	Ceric.1Z005500.1.p	PF03468 PF03470	PTHR21596 PTHR21596:SF12				GO:0031047	AT5G23570	XS domain-containing protein / XS zinc finger domain-containing protein-related			LOC_Os12g09580	leafbladeless1, putative, expressed
PAC:50628412	Ceric.1Z005500	Ceric.1Z005500.2	Ceric.1Z005500.2.p	PF03468 PF03470	PTHR21596 PTHR21596:SF12				GO:0031047	AT5G23570	XS domain-containing protein / XS zinc finger domain-containing protein-related			LOC_Os12g09580	leafbladeless1, putative, expressed
PAC:50628413	Ceric.1Z005500	Ceric.1Z005500.3	Ceric.1Z005500.3.p	PF03468 PF03470	PTHR21596 PTHR21596:SF12				GO:0031047	AT5G23570	XS domain-containing protein / XS zinc finger domain-containing protein-related			LOC_Os12g09580	leafbladeless1, putative, expressed
PAC:50628414	Ceric.1Z005500	Ceric.1Z005500.4	Ceric.1Z005500.4.p	PF03468 PF03470	PTHR21596 PTHR21596:SF12				GO:0031047	AT5G23570	XS domain-containing protein / XS zinc finger domain-containing protein-related			LOC_Os12g09580	leafbladeless1, putative, expressed
PAC:50628411	Ceric.1Z005500	Ceric.1Z005500.5	Ceric.1Z005500.5.p	PF03468 PF03470	PTHR21596 PTHR21596:SF12				GO:0031047	AT5G23570	XS domain-containing protein / XS zinc finger domain-containing protein-related			LOC_Os12g09580	leafbladeless1, putative, expressed
PAC:50569272	Ceric.1Z005600	Ceric.1Z005600.1	Ceric.1Z005600.1.p		PTHR11207 PTHR11207:SF4	EC:3.1.26.3			GO:0003723 GO:0004525 GO:0006396						
PAC:50569278	Ceric.1Z005700	Ceric.1Z005700.1	Ceric.1Z005700.1.p		PTHR34285 PTHR34285:SF3					AT3G57990				LOC_Os08g39990	expressed protein
PAC:50569280	Ceric.1Z005700	Ceric.1Z005700.2	Ceric.1Z005700.2.p		PTHR34285 PTHR34285:SF3					AT3G57990				LOC_Os08g39990	expressed protein
PAC:50569279	Ceric.1Z005700	Ceric.1Z005700.3	Ceric.1Z005700.3.p		PTHR34285 PTHR34285:SF3					AT3G57990				LOC_Os08g39990	expressed protein
PAC:50569281	Ceric.1Z005800	Ceric.1Z005800.1	Ceric.1Z005800.1.p	PF00657	PTHR22835 PTHR22835:SF133	EC:3.1.1.49			GO:0016788	AT1G28650	GDSL-like Lipase/Acylhydrolase superfamily protein	Cre02.g144010	(1 of 11) 3.1.1.5 - Lysophospholipase / Phospholipase B	LOC_Os06g06290	GDSL-like lipase/acylhydrolase, putative, expressed
PAC:50569274	Ceric.1Z005900	Ceric.1Z005900.1	Ceric.1Z005900.1.p												
PAC:50569273	Ceric.1Z006000	Ceric.1Z006000.1	Ceric.1Z006000.1.p												
PAC:50569282	Ceric.1Z006100	Ceric.1Z006100.1	Ceric.1Z006100.1.p												
PAC:50569283	Ceric.1Z006200	Ceric.1Z006200.1	Ceric.1Z006200.1.p	PF00125 PF16211	PTHR23430		KOG1756	K11251	GO:0000786 GO:0003677 GO:0005634	AT5G59870	histone H2A 6			LOC_Os05g38640	Core histone H2A/H2B/H3/H4 domain containing protein, putative, expressed
PAC:50569275	Ceric.1Z006300	Ceric.1Z006300.1	Ceric.1Z006300.1.p		PTHR21588					AT4G12340	copper ion binding			LOC_Os05g01300	expressed protein
PAC:50569276	Ceric.1Z006400	Ceric.1Z006400.1	Ceric.1Z006400.1.p	PF00575	PTHR11741 PTHR11741:SF3				GO:0003676 GO:0003723 GO:0003735 GO:0003746 GO:0005622 GO:0005840 GO:0006412 GO:0006414						
PAC:50569277	Ceric.1Z006400	Ceric.1Z006400.2	Ceric.1Z006400.2.p	PF00575	PTHR11741 PTHR11741:SF3				GO:0003676 GO:0003723 GO:0003735 GO:0003746 GO:0005622 GO:0005840 GO:0006412 GO:0006414						
PAC:50615491	Ceric.1Z006500	Ceric.1Z006500.1	Ceric.1Z006500.1.p	PF02705	PTHR30540 PTHR30540:SF11			K03549	GO:0015079 GO:0016020 GO:0071805	AT1G31120	K+ uptake permease 10	Cre17.g714200	Potassium ion uptake transporter	LOC_Os09g38960	potassium transporter, putative, expressed
PAC:50615493	Ceric.1Z006500	Ceric.1Z006500.2	Ceric.1Z006500.2.p	PF02705	PTHR30540 PTHR30540:SF11			K03549	GO:0015079 GO:0016020 GO:0071805	AT1G31120	K+ uptake permease 10	Cre17.g714200	Potassium ion uptake transporter	LOC_Os09g38960	potassium transporter, putative, expressed
PAC:50615494	Ceric.1Z006500	Ceric.1Z006500.3	Ceric.1Z006500.3.p	PF02705	PTHR30540 PTHR30540:SF11			K03549	GO:0015079 GO:0016020 GO:0071805	AT1G31120	K+ uptake permease 10	Cre17.g714200	Potassium ion uptake transporter	LOC_Os09g38960	potassium transporter, putative, expressed
PAC:50615497	Ceric.1Z006500	Ceric.1Z006500.4	Ceric.1Z006500.4.p	PF02705	PTHR30540 PTHR30540:SF11				GO:0015079 GO:0016020 GO:0071805	AT1G31120	K+ uptake permease 10	Cre17.g714200	Potassium ion uptake transporter	LOC_Os09g38960	potassium transporter, putative, expressed
